,Stock,Contract,Type,Underlying,Strike,Expiration,TTM,OI,Volume,Bid,Ask,Price,Moneyness
110,AMZN,AMZN200417C02030000,c,1932.5763,2030.0,2020-04-17,0.11578488077118214,0.0,21.0,51.6,53.4,52.5,97.42370000000005
111,AMZN,AMZN200417C02040000,c,1932.5763,2040.0,2020-04-17,0.11578488077118214,0.0,20.0,47.9,49.3,48.599999999999994,107.42370000000005
112,AMZN,AMZN200417C02050000,c,1932.5763,2050.0,2020-04-17,0.11578488077118214,0.0,55.0,44.9,46.6,45.75,117.42370000000005
113,AMZN,AMZN200417C02060000,c,1932.5763,2060.0,2020-04-17,0.11578488077118214,0.0,42.0,41.05,42.3,41.675,127.42370000000005
114,AMZN,AMZN200417C02070000,c,1932.5763,2070.0,2020-04-17,0.11578488077118214,0.0,55.0,37.85,39.15,38.5,137.42370000000005
115,AMZN,AMZN200417C02080000,c,1932.5763,2080.0,2020-04-17,0.11578488077118214,0.0,39.0,34.5,35.95,35.225,147.42370000000005
116,AMZN,AMZN200417C02090000,c,1932.5763,2090.0,2020-04-17,0.11578488077118214,0.0,26.0,31.65,32.8,32.224999999999994,157.42370000000005
117,AMZN,AMZN200417C02100000,c,1932.5763,2100.0,2020-04-17,0.11578488077118214,0.0,353.0,28.05,29.3,28.675,167.42370000000005
118,AMZN,AMZN200417C02110000,c,1932.5763,2110.0,2020-04-17,0.11578488077118214,0.0,3.0,25.45,26.7,26.075,177.42370000000005
119,AMZN,AMZN200417C02120000,c,1932.5763,2120.0,2020-04-17,0.11578488077118214,0.0,34.0,23.05,24.2,23.625,187.42370000000005
120,AMZN,AMZN200417C02130000,c,1932.5763,2130.0,2020-04-17,0.11578488077118214,0.0,9.0,20.75,21.85,21.3,197.42370000000005
121,AMZN,AMZN200417C02140000,c,1932.5763,2140.0,2020-04-17,0.11578488077118214,0.0,51.0,18.5,19.7,19.1,207.42370000000005
122,AMZN,AMZN200417C02150000,c,1932.5763,2150.0,2020-04-17,0.11578488077118214,0.0,37.0,17.25,18.05,17.65,217.42370000000005
123,AMZN,AMZN200417C02160000,c,1932.5763,2160.0,2020-04-17,0.11578488077118214,0.0,42.0,15.6,16.35,15.975000000000001,227.42370000000005
124,AMZN,AMZN200417C02170000,c,1932.5763,2170.0,2020-04-17,0.11578488077118214,0.0,36.0,14.0,14.7,14.35,237.42370000000005
125,AMZN,AMZN200417C02180000,c,1932.5763,2180.0,2020-04-17,0.11578488077118214,0.0,53.0,12.5,13.0,12.75,247.42370000000005
126,AMZN,AMZN200417C02190000,c,1932.5763,2190.0,2020-04-17,0.11578488077118214,0.0,8.0,10.7,11.5,11.1,257.42370000000005
127,AMZN,AMZN200417C02200000,c,1932.5763,2200.0,2020-04-17,0.11578488077118214,0.0,70.0,9.55,10.3,9.925,267.42370000000005
128,AMZN,AMZN200417C02210000,c,1932.5763,2210.0,2020-04-17,0.11578488077118214,0.0,8.0,8.8,9.55,9.175,277.42370000000005
129,AMZN,AMZN200417C02220000,c,1932.5763,2220.0,2020-04-17,0.11578488077118214,0.0,1.0,7.5,8.25,7.875,287.42370000000005
130,AMZN,AMZN200417C02230000,c,1932.5763,2230.0,2020-04-17,0.11578488077118214,0.0,3.0,6.7,7.3,7.0,297.42370000000005
131,AMZN,AMZN200417C02240000,c,1932.5763,2240.0,2020-04-17,0.11578488077118214,0.0,6.0,6.05,6.7,6.375,307.42370000000005
132,AMZN,AMZN200417C02250000,c,1932.5763,2250.0,2020-04-17,0.11578488077118214,0.0,8.0,5.5,5.95,5.725,317.42370000000005
133,AMZN,AMZN200417C02260000,c,1932.5763,2260.0,2020-04-17,0.11578488077118214,0.0,20.0,4.7,5.3,5.0,327.42370000000005
134,AMZN,AMZN200417C02270000,c,1932.5763,2270.0,2020-04-17,0.11578488077118214,0.0,2.0,4.25,4.8,4.525,337.42370000000005
135,AMZN,AMZN200417C02280000,c,1932.5763,2280.0,2020-04-17,0.11578488077118214,0.0,5.0,3.7,4.25,3.975,347.42370000000005
136,AMZN,AMZN200417C02290000,c,1932.5763,2290.0,2020-04-17,0.11578488077118214,0.0,5.0,3.35,3.9,3.625,357.42370000000005
137,AMZN,AMZN200417C02300000,c,1932.5763,2300.0,2020-04-17,0.11578488077118214,0.0,45.0,3.0,3.4,3.2,367.42370000000005
138,AMZN,AMZN200417C02400000,c,1932.5763,2400.0,2020-04-17,0.11578488077118214,0.0,60.0,1.15,1.49,1.3199999999999998,467.42370000000005
139,AMZN,AMZN200417C02500000,c,1932.5763,2500.0,2020-04-17,0.11578488077118214,0.0,82.0,0.6,0.0,0.3,567.4237
140,AMZN,AMZN200417C02600000,c,1932.5763,2600.0,2020-04-17,0.11578488077118214,0.0,3.0,0.4,0.45,0.42500000000000004,667.4237
141,AMZN,AMZN200417C02700000,c,1932.5763,2700.0,2020-04-17,0.11578488077118214,0.0,6.0,0.32,0.38,0.35,767.4237
142,AMZN,AMZN200417C02800000,c,1932.5763,2800.0,2020-04-17,0.11578488077118214,0.0,11.0,0.0,0.0,0.0,867.4237
143,AMZN,AMZN200417C02900000,c,1932.5763,2900.0,2020-04-17,0.11578488077118214,0.0,11.0,0.15,0.0,0.075,967.4237
