Strike,Ticker,Bid,Ask,Last,IVM,Volm
352,SPY 3/13/20 C352,0.199999988,0.209999979,0.220000029,9.267225266,15
352.5,SPY 3/13/20 C352.5,0.180000007,0.189999998,0.160000026,9.316182137,1
353,SPY 3/13/20 C353,0.160000026,0.170000017,0.150000036,9.344359398,105
354,SPY 3/13/20 C354,0.119999945,0.129999995,0.139999986,9.323443413,121
355,SPY 3/13/20 C355,0.100000024,0.110000014,0.110000014,9.481676102,22
356,SPY 3/13/20 C356,0.079999983,0.090000033,0.090000033,9.579061508,7
357.5,SPY 3/13/20 C357.5,0.059999999,0.069999993,0.050000001,9.796934128,10
358,SPY 3/13/20 C358,0.050000001,0.059999999,0.059999999,9.758153915,75
359,SPY 3/13/20 C359,0.039999999,0.050000001,0.039999999,9.871946335,72
361,SPY 3/13/20 C361,0.030000001,0.039999999,0.039999999,10.28849602,1
95,SPY 3/20/20 C95,242.1900024,242.5599976,242.4199982,159.28302,10
100,SPY 3/20/20 C100,237.1999969,237.5700073,237.8600006,153.2457886,10
145,SPY 3/20/20 C145,192.2899933,192.6499939,192.7899933,109.2116089,1
252,SPY 3/20/20 C252,85.55999756,85.91999817,85.77999878,44.2765007,1
253,SPY 3/20/20 C253,84.55999756,84.91999817,84.8500061,43.70963669,4
256,SPY 3/20/20 C256,81.58000183,81.93000793,82,42.38625717,1
263,SPY 3/20/20 C263,74.61000061,74.98001099,74.91999817,39.37854004,6
270,SPY 3/20/20 C270,67.65000916,68.02000427,67.66999817,36.31393814,5
277,SPY 3/20/20 C277,60.71000671,61.08000183,60.69999695,33.51364517,2
280,SPY 3/20/20 C280,57.74000549,58.11999512,57.6000061,32.40058517,10
282,SPY 3/20/20 C282,55.75999451,56.13999939,56.22999573,31.59233665,6
286,SPY 3/20/20 C286,51.80000305,52.19000244,52.69000244,29.99608421,13
288,SPY 3/20/20 C288,49.83000183,50.22000122,49.27999878,29.26193428,5
290,SPY 3/20/20 C290,47.86000061,48.13000488,47.77999878,27.82611656,9
291,SPY 3/20/20 C291,46.86999512,47.25999451,46.88000488,28.06303406,1
292,SPY 3/20/20 C292,45.88999939,46.27000427,46.19999695,27.67161179,2
293,SPY 3/20/20 C293,44.90000916,45.29000854,45.55999756,27.27443123,18
294,SPY 3/20/20 C294,43.91999817,44.30999756,43.47000122,26.92076683,1
295,SPY 3/20/20 C295,42.94000244,43.32000732,43.44000244,26.51142883,1
297,SPY 3/20/20 C297,40.97999573,41.36000061,41.24000549,25.77309418,3
298,SPY 3/20/20 C298,40,40.38000488,39.8500061,25.38906479,3
299,SPY 3/20/20 C299,39.02000427,39.40000916,38.41999817,24.9992733,1
300,SPY 3/20/20 C300,38.15000916,38.43000793,38.08999634,25.08058167,68
302,SPY 3/20/20 C302,36.1000061,36.47999573,36.44999695,23.94045448,2
303,SPY 3/20/20 C303,35.13000488,35.50999451,35.52999878,23.59234428,7
304,SPY 3/20/20 C304,34.16000366,34.54000854,34.21000671,23.23337936,1
305,SPY 3/20/20 C305,33.19000244,33.57000732,33.77000427,22.86335182,6010
306,SPY 3/20/20 C306,32.22000122,32.6000061,33.02000427,22.48354149,5010
308,SPY 3/20/20 C308,30.30000305,30.68000793,31.08999634,21.81702042,18
310,SPY 3/20/20 C310,28.5,28.75999451,28.66999817,21.43287849,42
312,SPY 3/20/20 C312,26.49000549,26.86000061,27.32000732,20.45438004,4
313,SPY 3/20/20 C313,25.54000854,25.91999817,24.91999817,20.12093544,2
314,SPY 3/20/20 C314,24.6000061,24.97999573,25.1499939,19.79445648,1
315,SPY 3/20/20 C315,23.66999817,24.04000854,23.91000366,19.47297287,174
316,SPY 3/20/20 C316,22.72999573,23.1000061,22.97000122,19.1090107,8
317,SPY 3/20/20 C317,21.80999756,22.16999817,22.63000488,18.79395866,9
318,SPY 3/20/20 C318,20.99000549,21.24000549,21.83000183,18.66542435,406
319,SPY 3/20/20 C319,20.07000732,20.32000732,20.25999451,18.31441498,405
320,SPY 3/20/20 C320,19.16000366,19.3999939,19.1000061,17.96567345,26
321,SPY 3/20/20 C321,18.16999817,18.49000549,18.38000488,17.46416092,3
322,SPY 3/20/20 C322,17.29000854,17.58999634,17.47999573,17.16457558,22
323,SPY 3/20/20 C323,16.47000122,16.69000244,16.79000854,16.93938446,18
324,SPY 3/20/20 C324,15.57999992,15.76000023,15.94999981,16.51292992,34
325,SPY 3/20/20 C325,14.73999977,14.80000019,14.56000042,16.09529495,507
326,SPY 3/20/20 C326,13.86999989,13.92000008,14.09000015,15.72996998,29
327,SPY 3/20/20 C327,13.02000046,13.06999969,13.56000042,15.40930653,295
328,SPY 3/20/20 C328,12.17000008,12.22000027,12.09000015,15.05286598,82
329,SPY 3/20/20 C329,11.32999992,11.38000011,11.40999985,14.68887138,246
330,SPY 3/20/20 C330,10.51000023,10.56000042,10.53999996,14.34187412,9469
331,SPY 3/20/20 C331,9.699999809,9.739999771,9.600000381,13.96686745,4970
332,SPY 3/20/20 C332,8.909999847,8.960000038,8.970000267,13.62664413,1043
333,SPY 3/20/20 C333,8.130000114,8.180000305,8.109999657,13.25289059,931
334,SPY 3/20/20 C334,7.380000114,7.430000305,7.199999809,12.89756107,619
335,SPY 3/20/20 C335,6.659999847,6.710000038,6.699999809,12.5639143,3344
336,SPY 3/20/20 C336,5.960000038,6.010000229,6,12.21696281,6523
337,SPY 3/20/20 C337,5.300000191,5.329999924,5.350000381,11.87535763,2542
338,SPY 3/20/20 C338,4.680000305,4.710000038,4.61000061,11.58111858,3014
339,SPY 3/20/20 C339,4.079999924,4.11000061,4.06000042,11.25584126,4345
340,SPY 3/20/20 C340,3.539999962,3.569999695,3.569999695,10.99057388,10152
341,SPY 3/20/20 C341,3.029999733,3.050000191,3.029999733,10.69613838,3529
342,SPY 3/20/20 C342,2.569999695,2.589999199,2.569999695,10.44148159,3358
343,SPY 3/20/20 C343,2.159999847,2.180000305,2.119999886,10.21368504,2092
344,SPY 3/20/20 C344,1.800000191,1.81000042,1.819999695,10.00041771,5702
345,SPY 3/20/20 C345,1.480000496,1.5,1.440000534,9.818971634,13866
346,SPY 3/20/20 C346,1.220000267,1.230000496,1.199999809,9.678663254,6732
347,SPY 3/20/20 C347,0.980000019,0.99000001,0.959999979,9.506400108,8504
348,SPY 3/20/20 C348,0.790000021,0.800000012,0.779999971,9.397415161,2573
349,SPY 3/20/20 C349,0.639999986,0.649999976,0.639999986,9.345624924,1283
350,SPY 3/20/20 C350,0.50999999,0.519999981,0.519999981,9.272941589,11094
351,SPY 3/20/20 C351,0.410000026,0.420000017,0.410000026,9.249202728,1114
352,SPY 3/20/20 C352,0.330000043,0.340000033,0.319999993,9.247466087,2569
353,SPY 3/20/20 C353,0.25999999,0.269999981,0.25,9.218989372,13901
354,SPY 3/20/20 C354,0.209999979,0.220000029,0.220000029,9.254330635,179
355,SPY 3/20/20 C355,0.170000017,0.180000007,0.170000017,9.303342819,810
356,SPY 3/20/20 C356,0.139999986,0.150000036,0.139999986,9.386711121,1004
357,SPY 3/20/20 C357,0.120000005,0.129999995,0.110000014,9.537589073,4087
358,SPY 3/20/20 C358,0.100000024,0.110000014,0.120000005,9.642820358,59
359,SPY 3/20/20 C359,0.079999983,0.090000033,0.090000033,9.690097809,54
360,SPY 3/20/20 C360,0.069999993,0.079999983,0.069999993,9.868754387,230
361,SPY 3/20/20 C361,0.059999999,0.069999993,0.039999999,10.01466084,52
362,SPY 3/20/20 C362,0.050000001,0.059999999,0.039999999,10.12433529,53
363,SPY 3/20/20 C363,0.039999999,0.050000001,0.050000001,10.18733215,58
364,SPY 3/20/20 C364,0.029999997,0.039999999,0.02,10.18449116,51
365,SPY 3/20/20 C365,0.030000001,0.039999999,0.030000001,10.50751019,97
366,SPY 3/20/20 C366,0.02,0.030000001,0.039999999,10.39675045,54
367,SPY 3/20/20 C367,0.02,0.030000001,0.010000002,10.70551968,51
368,SPY 3/20/20 C368,0.02,0.030000001,0.010000002,11.01229668,50
369,SPY 3/20/20 C369,0.010000002,0.02,0.010000002,10.69567108,50
370,SPY 3/20/20 C370,0.010000002,0.02,0.010000002,10.98534298,50
375,SPY 3/20/20 C375,0.010000002,0.02,0.02,12.41107464,2
380,SPY 3/20/20 C380,0,0.010000002,0.010000002,13.26819515,27
410,SPY 3/20/20 C410,0,0.010000002,0.010000002,20.76383591,2
316,SPY 3/27/20 C316,22.8999939,23.23999023,22.27999878,18.9159565,2
320,SPY 3/27/20 C320,19.22999573,19.55000305,19.61000061,17.52026176,43
323,SPY 3/27/20 C323,16.55000305,16.83000183,16.63000488,16.45787621,13
324,SPY 3/27/20 C324,15.78999996,15.85999966,15.02999973,16.14419746,23
325,SPY 3/27/20 C325,14.90999985,14.97999954,14.80000019,15.74513531,29
326,SPY 3/27/20 C326,14.05000019,14.11999989,14.10000038,15.36127663,79
327,SPY 3/27/20 C327,13.19999981,13.26000023,13.84000015,14.94664574,23
327.5,SPY 3/27/20 C327.5,12.77000046,12.84000015,13.40999985,14.72903252,17
329,SPY 3/27/20 C329,11.52000046,11.57999992,11.76000023,14.52575779,2
330,SPY 3/27/20 C330,10.69999981,10.76000023,10.63000011,14.18182278,9
331,SPY 3/27/20 C331,9.890000343,9.960000038,9.819999695,13.83723736,2
332,SPY 3/27/20 C332,9.109999657,9.170000076,9.319999695,13.50237942,3
332.5,SPY 3/27/20 C332.5,8.720000267,8.779999733,8.510000229,13.32519054,1
333,SPY 3/27/20 C333,8.329999924,8.399999619,7.81000042,13.14348316,11
334,SPY 3/27/20 C334,7.590000153,7.659999847,7.699999809,12.82406521,4
