Strike,Ticker,Bid,Ask,Last,IVM,Volm
2202.5,AMZN 3/6/20 C2202.5,20.70000076,21.39999962,21.60000038,22.56717339,3
2205,AMZN 3/6/20 C2205,20.14999962,20.75,20.77000046,22.62605806,3
2207.5,AMZN 3/6/20 C2207.5,19.5,20.14999962,20.5,22.65157403,3
2210,AMZN 3/6/20 C2210,18.89999962,19.5,19.45000076,22.62218087,14
2220,AMZN 3/6/20 C2220,16.70000076,17.25,16.85000038,22.80405915,63
2230,AMZN 3/6/20 C2230,14.69999981,15.25,15.19999981,22.92973299,23
2240,AMZN 3/6/20 C2240,13.05000019,13.44999981,13.5,23.10927115,31
2250,AMZN 3/6/20 C2250,11.5,11.94999981,11.85000038,23.2966732,48
2260,AMZN 3/6/20 C2260,10.19999981,10.60000038,10.30000019,23.51751228,21
2270,AMZN 3/6/20 C2270,9.050000191,9.399999619,9.600000381,23.73158658,12
2280,AMZN 3/6/20 C2280,8.100000381,8.449999809,8.199999809,24.02980772,16
2290,AMZN 3/6/20 C2290,7.199999809,7.550000191,7.650000095,24.29632162,14
2300,AMZN 3/6/20 C2300,6.449999809,6.800000191,6.739999771,24.57961227,149
2310,AMZN 3/6/20 C2310,5.849999905,6.150000095,6.400000095,24.96526304,11
2320,AMZN 3/6/20 C2320,5.300000191,5.550000191,5.699999809,25.28889007,13
2330,AMZN 3/6/20 C2330,4.75,5.150000095,5.050000191,25.67937837,51
2340,AMZN 3/6/20 C2340,4.349999905,4.650000095,5,26.02092816,6
2350,AMZN 3/6/20 C2350,4,4.300000191,4.239999771,26.42421579,94
2360,AMZN 3/6/20 C2360,3.799999952,3.950000048,4,26.90130171,4
2370,AMZN 3/6/20 C2370,3.400000095,3.650000095,3.75,27.25075554,2
2380,AMZN 3/6/20 C2380,3.150000095,3.400000095,3.650000095,27.68717733,1
2390,AMZN 3/6/20 C2390,2.940000057,3.200000048,3.319999933,28.13014258,1
2400,AMZN 3/6/20 C2400,2.799999952,2.970000029,2.900000095,28.62135576,56
2410,AMZN 3/6/20 C2410,2.569999933,2.799999952,2.970000029,29.03600114,23
2430,AMZN 3/6/20 C2430,2.279999971,2.5,2.5,29.967713,1
2440,AMZN 3/6/20 C2440,2.150000095,2.359999895,2.329999924,30.4157013,11
2450,AMZN 3/6/20 C2450,2.039999962,2.24000001,2.390000105,30.88666472,13
2470,AMZN 3/6/20 C2470,1.779999971,2.029999971,1.950000048,31.72936039,10
2480,AMZN 3/6/20 C2480,1.75,1.940000057,3.029999971,32.27456632,10
2500,AMZN 3/6/20 C2500,1.700000048,1.830000043,1.850000024,33.45461262,5
2510,AMZN 3/6/20 C2510,1.50999999,1.720000029,2.50999999,33.68454451,1
2520,AMZN 3/6/20 C2520,1.440000057,1.659999967,1.679999948,34.10814769,10
2530,AMZN 3/6/20 C2530,1.389999986,1.600000024,1.730000019,34.6293756,2
2540,AMZN 3/6/20 C2540,1.340000033,1.539999962,2.180000067,35.09410407,20
2580,AMZN 3/6/20 C2580,1,2.329999924,1.360000014,38.53485783,1
2600,AMZN 3/6/20 C2600,0.920000017,1.590000033,1.230000019,38.23785844,2
2620,AMZN 3/6/20 C2620,0.649999976,2.75,1.639999986,41.35979444,20
2630,AMZN 3/6/20 C2630,0.550000012,2.020000458,2.049999952,40.2441773,12
2640,AMZN 3/6/20 C2640,0.579999983,1.599999428,1.590000033,39.90280977,1
3000,AMZN 3/6/20 C3000,0,0.75,0.75,57.11925112,1
3200,AMZN 3/6/20 C3200,0,0.419999987,0.25,62.33948588,8
3260,AMZN 3/6/20 C3260,0.109999999,0.129999995,0.159999996,57.60874837,35
1890,AMZN 3/13/20 C1890,248.1000061,253,263.6400146,26.6402137,1
1920,AMZN 3/13/20 C1920,219.1499939,224.0500031,221.5200043,25.47418289,1
1995,AMZN 3/13/20 C1995,150.3000031,154.6999969,169.6300049,22.99028128,1
2000,AMZN 3/13/20 C2000,146,150.4499969,147.9700012,23.38803291,5
2010,AMZN 3/13/20 C2010,137.3999939,141.9499969,139.3699951,23.09876166,4
2020,AMZN 3/13/20 C2020,129.1000061,133.6000061,131.5099945,23.12388458,1
2030,AMZN 3/13/20 C2030,121.1999969,125.3000031,122.4700012,22.9632046,2
2040,AMZN 3/13/20 C2040,113.5500031,117.4000092,112.2200012,22.904985,2
2050,AMZN 3/13/20 C2050,105.4499969,109.8499985,104.6800003,22.69513613,2
2060,AMZN 3/13/20 C2060,98,102.4499969,101.25,22.58570691,3
2067.5,AMZN 3/13/20 C2067.5,92.65000153,97.09999847,90.90000153,22.45193873,1
2077.5,AMZN 3/13/20 C2077.5,87,89.55000305,85.84999847,22.6210397,1
2080,AMZN 3/13/20 C2080,85.15000153,87.75,84.72000122,22.54463749,5
2100,AMZN 3/13/20 C2100,72.59999847,74.25,74.08999634,22.36882398,7
2110,AMZN 3/13/20 C2110,66.65000153,68.15000153,68.87999725,22.28265637,9
2115,AMZN 3/13/20 C2115,63.84999847,65.34999847,64.66000366,22.2993027,3
2120,AMZN 3/13/20 C2120,61.15000153,62.34999847,61.20999908,22.2888988,7
2125,AMZN 3/13/20 C2125,58.40000153,59.59999847,58.52000046,22.27543339,33
2130,AMZN 3/13/20 C2130,55.84999847,57.04999924,56.70000076,22.25929014,16
2135,AMZN 3/13/20 C2135,53.29999924,54.5,54.20000076,22.25202252,87
2140,AMZN 3/13/20 C2140,50.84999847,52,50.41999817,22.24404499,12
2142.5,AMZN 3/13/20 C2142.5,49.59999847,50.90000153,63,22.25976747,1
2145,AMZN 3/13/20 C2145,48.45000076,49.65000153,48,22.27455317,15
2147.5,AMZN 3/13/20 C2147.5,47.25,48.65000153,49,22.23140199,12
2150,AMZN 3/13/20 C2150,46.15000153,47.34999847,47.38999939,22.24745497,23
2152.5,AMZN 3/13/20 C2152.5,45.04999924,46.25,52.59999847,22.26233214,4
2155,AMZN 3/13/20 C2155,44.04999924,45.09999847,52.5,22.27475842,6
2157.5,AMZN 3/13/20 C2157.5,42.84999847,44.15000153,43.5,22.2908678,41
2160,AMZN 3/13/20 C2160,41.84999847,43,41.36000061,22.27553703,8
2165,AMZN 3/13/20 C2165,39.90000153,40.95000076,49.47000122,22.30880626,6
2167.5,AMZN 3/13/20 C2167.5,38.84999847,39.95000076,39.34999847,22.33545578,3
2170,AMZN 3/13/20 C2170,37.84999847,39,38.45000076,22.31678474,63
2172.5,AMZN 3/13/20 C2172.5,36.79999924,38.04999924,37.65000153,22.3168121,1
2175,AMZN 3/13/20 C2175,35.84999847,37.09999847,35.77000046,22.31745135,7
2177.5,AMZN 3/13/20 C2177.5,35.04999924,36.20000076,35.84999847,22.35860361,2
2180,AMZN 3/13/20 C2180,34.15000153,35.29999924,34.43000031,22.3659408,43
2185,AMZN 3/13/20 C2185,32.45000076,33.40000153,32.93999863,22.38000176,159
2187.5,AMZN 3/13/20 C2187.5,31.60000038,32.59999847,32.29000092,22.37152089,157
2195,AMZN 3/13/20 C2195,29.10000038,30.20000076,29.45000076,22.39211688,1
2200,AMZN 3/13/20 C2200,27.60000038,28.64999962,28.85000038,22.41833652,66
2202.5,AMZN 3/13/20 C2202.5,26.89999962,27.95000076,33.13999939,22.44968812,2
2205,AMZN 3/13/20 C2205,26.20000076,27.20000076,26.68000031,22.46218504,6
2207.5,AMZN 3/13/20 C2207.5,25.54999924,26.54999924,26.85000038,22.52779162,10
2210,AMZN 3/13/20 C2210,24.79999924,25.75,25.47999954,22.48921481,13
2220,AMZN 3/13/20 C2220,22.3500061,23.25,22.79000092,22.62916094,3
2230,AMZN 3/13/20 C2230,20,20.79999924,20.89999962,22.65986589,14
2240,AMZN 3/13/20 C2240,17.95000076,18.75,18.54000092,22.80137712,14
2250,AMZN 3/13/20 C2250,16,16.85000038,17.29999924,22.88595409,44
2260,AMZN 3/13/20 C2260,14.39999962,15.10000038,14.85000038,23.00094424,24
2270,AMZN 3/13/20 C2270,12.89999962,13.55000019,13.38000011,23.15267808,2
2280,AMZN 3/13/20 C2280,11.64999962,12.25,12,23.36292398,7
2290,AMZN 3/13/20 C2290,10.44999981,11.05000019,11.19999981,23.53180439,2
2300,AMZN 3/13/20 C2300,9.449999809,10,9.899999619,23.74816409,15
2310,AMZN 3/13/20 C2310,8.5,9.050000191,9.399999619,23.92277869,6
2320,AMZN 3/13/20 C2320,7.699999809,8.199999809,8.510000229,24.16585902,3
2330,AMZN 3/13/20 C2330,7,7.5,8.779999733,24.41180275,4
2350,AMZN 3/13/20 C2350,5.849999905,6.25,6.300000191,24.97047107,52
2360,AMZN 3/13/20 C2360,5.349999905,5.75,8.720000267,25.22631836,1
2370,AMZN 3/13/20 C2370,4.949999809,5.349999905,5.25,25.5972669,10
2390,AMZN 3/13/20 C2390,4.199999809,4.599999905,6.550000191,26.20759902,1
2400,AMZN 3/13/20 C2400,3.900000095,4.300000191,4.349999905,26.53390765,7
2450,AMZN 3/13/20 C2450,2.839999914,3.200000048,3.049999952,28.44597477,1
2460,AMZN 3/13/20 C2460,2.690000057,3.049999952,2.839999914,28.79592664,7
2480,AMZN 3/13/20 C2480,2.420000076,2.75999999,4,29.57205101,1
2500,AMZN 3/13/20 C2500,2.180000067,2.539999962,2.390000105,30.35779762,33
2530,AMZN 3/13/20 C2530,1.850000024,2.25,3.200000048,31.45873074,2
2590,AMZN 3/13/20 C2590,1.429999948,1.820000052,1.840000033,33.72150361,93
2600,AMZN 3/13/20 C2600,1.480000019,1.75999999,2.420000076,34.31069845,20
2660,AMZN 3/13/20 C2660,0.730000019,2.359999895,1.889999986,37.42230729,1
2720,AMZN 3/13/20 C2720,0.709999979,2.579999924,1.700000048,40.96694021,1
2800,AMZN 3/13/20 C2800,0.629999995,1.329999924,1.340000033,41.94644547,5
2830,AMZN 3/13/20 C2830,1,2.230000019,1.080000043,46.41206547,1
2900,AMZN 3/13/20 C2900,0,1.00999999,0.790000021,46.26423815,1
3220,AMZN 3/13/20 C3220,0,1.120000005,1.120000005,60.98755825,1
3240,AMZN 3/13/20 C3240,0.239999995,0.600000024,0.579999983,55.38672195,1
3260,AMZN 3/13/20 C3260,0.25,0.300000012,0.300000012,53.74067316,299
980,AMZN 3/20/20 C980,1153.900146,1157,1157.400024,0,6
1000,AMZN 3/20/20 C1000,1133.100098,1137,1134.5,0,104
1100,AMZN 3/20/20 C1100,1034.899902,1037.399902,1034.550049,0,1
1600,AMZN 3/20/20 C1600,535.5998535,539.0498047,550.0999756,29.44900403,4
1700,AMZN 3/20/20 C1700,437.5498047,439.75,439,35.54863059,1
1750,AMZN 3/20/20 C1750,387.6000061,390.3999939,389.6799927,33.01115081,1
1765,AMZN 3/20/20 C1765,372.7998047,375.5498047,370,32.0183426,1
1780,AMZN 3/20/20 C1780,358.75,360.6499023,352.2900085,31.57241097,2
1800,AMZN 3/20/20 C1800,339.4500122,341.2999878,341,30.21062917,13
1815,AMZN 3/20/20 C1815,324.1999512,325.8999023,325,28.98554852,3
1820,AMZN 3/20/20 C1820,318.5,321.0498047,321.9899902,28.50577011,3
1830,AMZN 3/20/20 C1830,308.8498535,311.4499512,325.1900024,27.56718698,1
1835,AMZN 3/20/20 C1835,305.0498047,306.5,304,27.89779545,18
1840,AMZN 3/20/20 C1840,299.25,301.3999023,302.480011,26.4047598,3
1850,AMZN 3/20/20 C1850,289.5,291.6499023,293.3699951,26.27879067,3
1855,AMZN 3/20/20 C1855,284.2000122,288.6000061,301.5299988,26.92478453,30
1865,AMZN 3/20/20 C1865,274.5498047,278.75,277.5299988,26.84403081,6
1870,AMZN 3/20/20 C1870,270.6999512,272.4499512,272.75,27.14494206,21
1880,AMZN 3/20/20 C1880,259.8000488,264.1499023,276.3099976,26.01028142,1
1890,AMZN 3/20/20 C1890,250.3999939,253.3000031,271.2999878,25.20783551,1
1900,AMZN 3/20/20 C1900,241.75,243.6999969,239.5500031,25.17385805,7
1910,AMZN 3/20/20 C1910,231.8500061,234,235.3999939,24.46283158,4
1920,AMZN 3/20/20 C1920,222.75,225.6000061,220.9499969,24.14938451,6
1925,AMZN 3/20/20 C1925,217.6499939,221.1000061,220.6699982,24.57562422,5
1935,AMZN 3/20/20 C1935,208.1999969,211.1999969,223.25,24.86942043,1
1940,AMZN 3/20/20 C1940,204.75,206.75,220.1000061,24.33476519,1
1950,AMZN 3/20/20 C1950,195.6999969,196.9499969,195,24.25062481,11
1960,AMZN 3/20/20 C1960,185.6000061,188.3999939,184.2599945,24.02198343,8
1965,AMZN 3/20/20 C1965,182.0500031,183.5500031,200.4600067,24.20372142,4
1970,AMZN 3/20/20 C1970,177.5500031,180.3999939,175.3899994,23.92338148,7
1980,AMZN 3/20/20 C1980,167.5,170.6499939,170.8500061,23.71548205,2
1990,AMZN 3/20/20 C1990,160.3999939,162.1999969,177.6199951,23.46007814,1
1995,AMZN 3/20/20 C1995,156.1499939,158.6999969,153.8999939,23.49175339,1
2000,AMZN 3/20/20 C2000,151.8500061,152.9499969,151.4199982,23.250767,48
2010,AMZN 3/20/20 C2010,143.6999969,145.1000061,143.9600067,23.34576256,196
2020,AMZN 3/20/20 C2020,135.6499939,138,133.8600006,23.03967211,19
2025,AMZN 3/20/20 C2025,131.6999969,132.8999939,137.4900055,22.9897463,1
2030,AMZN 3/20/20 C2030,127.4499969,128.8000031,130.3000031,22.96599732,8
2040,AMZN 3/20/20 C2040,119.9000092,121.1500015,133.6799927,22.86111638,1
2045,AMZN 3/20/20 C2045,115.75,117.1999969,116.0500031,22.73578065,4
2050,AMZN 3/20/20 C2050,112.6500092,113.5500031,111.1500015,22.70645384,34
2060,AMZN 3/20/20 C2060,105.5999908,106.3999939,106,22.62829423,5
2065,AMZN 3/20/20 C2065,101.5999985,102.9499969,99.30000305,22.57595278,2
2070,AMZN 3/20/20 C2070,98.65000916,99.3500061,98.5,22.55996317,11
2075,AMZN 3/20/20 C2075,94.94999695,96,108.1500015,22.52544536,1
2080,AMZN 3/20/20 C2080,91.90000916,92.69999695,89.26000214,22.49725718,7
2085,AMZN 3/20/20 C2085,88.55000305,89.44999695,87.91999817,22.485202,2
2090,AMZN 3/20/20 C2090,85.5,86.5,88.59999847,22.45932188,2
2095,AMZN 3/20/20 C2095,82.30000305,83.40000153,95.40000153,22.42442202,5
2100,AMZN 3/20/20 C2100,79.44999695,80.25,80.19999695,22.41346508,357
2105,AMZN 3/20/20 C2105,76.44999695,77.25,77.05999756,22.38579947,8
2110,AMZN 3/20/20 C2110,73.5,74.40000153,74.06999969,22.3680309,25
2115,AMZN 3/20/20 C2115,70.59999847,71.59999847,71.23000336,22.34384567,31
2120,AMZN 3/20/20 C2120,68,68.75,66.75,22.33806235,126
2125,AMZN 3/20/20 C2125,65.34999847,66.09999847,66.06999969,22.3519718,22
2130,AMZN 3/20/20 C2130,62.75,63.45000076,63.00999832,22.31420154,111
2135,AMZN 3/20/20 C2135,60.15000153,60.95000076,60.79999924,22.31573751,76
2140,AMZN 3/20/20 C2140,57.6499939,58.40000916,58.25,22.29175764,145
2145,AMZN 3/20/20 C2145,55.29999924,56.04999924,55.86000061,22.29412884,36
2150,AMZN 3/20/20 C2150,53,53.70000076,53.49000168,22.29468107,338
2155,AMZN 3/20/20 C2155,50.75,51.34999847,51.15999985,22.27873388,163
2160,AMZN 3/20/20 C2160,48.54999924,49.15000153,49,22.27073368,129
2165,AMZN 3/20/20 C2165,46.34999847,47.04999924,46.90000153,22.27552888,44
2170,AMZN 3/20/20 C2170,44.34999847,45,44.84999847,22.28385795,98
2175,AMZN 3/20/20 C2175,42.45000076,43,42.40000153,22.27605637,61
2180,AMZN 3/20/20 C2180,40.55000305,41.09999847,41.5,22.29665474,139
2185,AMZN 3/20/20 C2185,38.70000076,39.25,39.81000137,22.29199824,13
2190,AMZN 3/20/20 C2190,36.95000076,37.45000076,38.15000153,22.29016748,51
2195,AMZN 3/20/20 C2195,35.20000076,35.75,35.91999817,22.31644005,10
2200,AMZN 3/20/20 C2200,33.59999847,34.04999924,34.02000046,22.31243137,834
2210,AMZN 3/20/20 C2210,30.5,31,30.70000076,22.33469825,19
2220,AMZN 3/20/20 C2220,27.64999962,28.14999962,28.01000023,22.3679777,73
2230,AMZN 3/20/20 C2230,25.04998779,25.5,25.42000008,22.40475489,25
2240,AMZN 3/20/20 C2240,22.70000076,23.1000061,22.95000076,22.46428144,17
2250,AMZN 3/20/20 C2250,20.5,20.79999924,20.64999962,22.4952332,517
2260,AMZN 3/20/20 C2260,18.54998779,18.8500061,18.67000008,22.57577739,148
2270,AMZN 3/20/20 C2270,16.75,17.05000305,17.02000046,22.66762896,148
2280,AMZN 3/20/20 C2280,15.10000038,15.44999981,15.89999962,22.75237351,65
2290,AMZN 3/20/20 C2290,13.64999962,14,14.19999981,22.86100716,46
2300,AMZN 3/20/20 C2300,12.35000038,12.69999981,12.5,22.98869975,458
2310,AMZN 3/20/20 C2310,11.19999981,11.5,11.94999981,23.14224597,38
2320,AMZN 3/20/20 C2320,10.19999981,10.44999981,10.32999992,23.28236584,35
2330,AMZN 3/20/20 C2330,9.25,9.550000191,9.600000381,23.45065033,47
2340,AMZN 3/20/20 C2340,8.449999809,8.75,8.449999809,23.65247706,26
2350,AMZN 3/20/20 C2350,7.699999809,8,8.260000229,23.8373292,151
2360,AMZN 3/20/20 C2360,7.050000191,7.300000191,7.260000229,24.0245454,20
2370,AMZN 3/20/20 C2370,6.5,6.75,6.670000076,24.25510914,18
2380,AMZN 3/20/20 C2380,6,6.199999809,6.170000076,24.48253989,12
2390,AMZN 3/20/20 C2390,5.550000191,5.75,5.949999809,24.74148305,12
2400,AMZN 3/20/20 C2400,5.150000095,5.349999905,5.349999905,25.03215594,379
2410,AMZN 3/20/20 C2410,4.75,4.949999809,4.989999771,25.25791229,51
2420,AMZN 3/20/20 C2420,4.449999809,4.650000095,4.900000095,25.57288832,12
2430,AMZN 3/20/20 C2430,4.150000095,4.349999905,4.329999924,25.85472016,13
2440,AMZN 3/20/20 C2440,3.900000572,4.050000191,4.309999943,26.12745216,9
2450,AMZN 3/20/20 C2450,3.650000095,3.849999905,3.950000048,26.44661252,47
2460,AMZN 3/20/20 C2460,3.450000048,3.599999905,3.630000114,26.74415869,36
2470,AMZN 3/20/20 C2470,3.300000191,3.449999809,4.150000095,27.06849186,17
2480,AMZN 3/20/20 C2480,3.099999905,3.25,3.230000019,27.40363136,15
2490,AMZN 3/20/20 C2490,2.940000057,3.099999905,3.099999905,27.73752271,21
2500,AMZN 3/20/20 C2500,2.890000105,2.930000067,2.900000095,28.13239668,157
2600,AMZN 3/20/20 C2600,1.850000024,1.960000038,2,31.43797163,188
2700,AMZN 3/20/20 C2700,1.169999957,1.649999976,1.659999967,34.82007772,61
2720,AMZN 3/20/20 C2720,1.129999995,1.600000024,1.419999957,35.60530138,43
2760,AMZN 3/20/20 C2760,1.039999962,1.480000019,1.74000001,36.98941138,1
2780,AMZN 3/20/20 C2780,1,1.370000005,1.74000001,37.54197877,1
2800,AMZN 3/20/20 C2800,1,1.340000033,1.179999948,38.35668547,5
2820,AMZN 3/20/20 C2820,0.910000026,1.610000014,1.440000057,39.61475796,5
2860,AMZN 3/20/20 C2860,0.819999993,1.970000029,1.639999986,41.87320998,1
2900,AMZN 3/20/20 C2900,0.769999981,0.930000007,0.889999986,40.87870023,659
2960,AMZN 3/20/20 C2960,0.600000024,2.299999952,0.899999976,46.26322444,2
2980,AMZN 3/20/20 C2980,0.560000002,2.25999999,1.360000014,46.88611378,1
3000,AMZN 3/20/20 C3000,0.569999993,0.709999979,0.720000029,43.30577832,283
3200,AMZN 3/20/20 C3200,0.170000002,0.349999994,0.319999993,45.95258802,20
3240,AMZN 3/20/20 C3240,0.129999995,0.300000012,0.300000012,46.3367328,10
3260,AMZN 3/20/20 C3260,0.170000002,0.300000012,0.300000012,47.34068604,140
1750,AMZN 3/27/20 C1750,388.0499878,392.9500122,400.4299927,30.85459789,1
1810,AMZN 3/27/20 C1810,329.1000061,334,348.1799927,27.29675953,4
2000,AMZN 3/27/20 C2000,154.8999939,159.5,158,23.40870158,1
2015,AMZN 3/27/20 C2015,143.1999969,147.5500031,160.0599976,23.29662174,5
2050,AMZN 3/27/20 C2050,117.75,119.75,122.4800034,22.86591214,10
2065,AMZN 3/27/20 C2065,106.5,110.6999969,119.75,22.83735616,4
2070,AMZN 3/27/20 C2070,103.5500031,106.0999985,116.3300018,22.76288618,4
2085,AMZN 3/27/20 C2085,94.44999695,96.25,107.6999969,22.6337012,3
2100,AMZN 3/27/20 C2100,84.65000153,88,87,22.63187618,14
2110,AMZN 3/27/20 C2110,79.59999847,81.19999695,80.26000214,22.53606796,4
2120,AMZN 3/27/20 C2120,74.15000153,75.34999847,73.19000244,22.45903251,8
2125,AMZN 3/27/20 C2125,71.40000153,72.69999695,81.97000122,22.43355072,6
2130,AMZN 3/27/20 C2130,68.75,69.90000153,68.04000092,22.40653546,7
2135,AMZN 3/27/20 C2135,66.30000305,67.25,67.44999695,22.39085937,8
2140,AMZN 3/27/20 C2140,63.70000076,64.75,62.56999969,22.36472782,1
2145,AMZN 3/27/20 C2145,61.29999924,62.5,61.5,22.34992883,4
2150,AMZN 3/27/20 C2150,58.95000076,60.04999924,59.33000183,22.34965986,8
2155,AMZN 3/27/20 C2155,56.65000916,57.80000305,55.88999939,22.33688056,10
2157.5,AMZN 3/27/20 C2157.5,55.5,56.70000076,54.79999924,22.32778802,7
2160,AMZN 3/27/20 C2160,54.45000076,55.54999924,55.5,22.32904258,11
2162.5,AMZN 3/27/20 C2162.5,53.34999847,54.5,63.66999817,22.32157786,1
2165,AMZN 3/27/20 C2165,52.29999924,53.34999847,58.79000092,22.30884515,4
2170,AMZN 3/27/20 C2170,50.15000153,51.25,50.84000015,22.30256947,4
2177.5,AMZN 3/27/20 C2177.5,47.20000076,48.20000076,47.75,22.29755798,4
2180,AMZN 3/27/20 C2180,46.19999695,47.25,47,22.30610436,15
2185,AMZN 3/27/20 C2185,44.25,45.29999924,46.13000107,22.30966367,5
2187.5,AMZN 3/27/20 C2187.5,43.40000153,44.40000153,45.25,22.32035744,1
2190,AMZN 3/27/20 C2190,42.40000153,43.40000153,43.25,22.29820425,5
2195,AMZN 3/27/20 C2195,40.65000153,41.75,51.81000137,22.30665271,1
2197.5,AMZN 3/27/20 C2197.5,39.75,40.79999924,41.68999863,22.3035242,2
2200,AMZN 3/27/20 C2200,38.90000153,39.95000076,39.59999847,22.30955133,18
2205,AMZN 3/27/20 C2205,37.25,38.34999847,49.02999878,22.30735192,1
2210,AMZN 3/27/20 C2210,35.65000153,36.59999847,47.27000046,22.31631787,1
2220,AMZN 3/27/20 C2220,32.59999847,33.54999924,40.54999924,22.312257,1
2240,AMZN 3/27/20 C2240,27.20000076,28.14999962,37.61999893,22.36767695,1
2250,AMZN 3/27/20 C2250,24.79999924,25.70000076,24.90999985,22.40191268,13
2260,AMZN 3/27/20 C2260,22.6000061,23.3999939,26.73999977,22.45599031,4
2280,AMZN 3/27/20 C2280,18.75,19.64999962,19.89999962,22.59161059,4
2300,AMZN 3/27/20 C2300,15.60000038,16.29999924,16,22.75945988,68
2310,AMZN 3/27/20 C2310,14.19999981,14.94999981,16.07999992,22.83984177,4
2320,AMZN 3/27/20 C2320,13,13.64999962,16.54999924,22.95906814,3
2330,AMZN 3/27/20 C2330,11.85000038,12.5,15.25,23.0548601,1
2360,AMZN 3/27/20 C2360,9.100000381,9.600000381,9.630000114,23.46559352,9
2370,AMZN 3/27/20 C2370,8.350000381,8.899999619,8.850000381,23.65930161,2
